,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,
,,aac(6')-II ,aac(6')-Ib 1  ,aac(6')-Ib 2 ,aacC1 ,aacC2 ,aacC4,aadD,aacA/aphD ,aadA 1a ,aadA1 b,aadA5 1 ,aadA5 2  ,aadA9 1,aadA9 2  ,aph(2')-Id ,aph6ia ,aphA1  ,aphA3,bla-ACC-1,BLA-SHV,blaTEM,blaTEM,blaTEM,blaVIM ,blaPER ,bla-L1  ,blaIMP(2)  ,blaOXA1/blaOXA30 ,blaOXA10 1,blaCTX-M ,blaCTX-Ma  ,blaCTX-Mb,blaCTX-Mc   ,blaCTX-Md,blaCTX-Me,CMYX  (blacmy 2a) ,blaCMY2b ,BLA-cmy-2,cfiA,cfxA,cphA(1) ,carB,CzrC1,16s,16s,16s,dfrA12,IS26,ermB,ermB,ermB,ermB jucl/Gun,ermB jucl/Gun,ermB jucl/Gun,Erm F,ermT,InuB,InuC,IS1216,IS6100,msrD (matA/mel,mcr1,mefA,mecA,mphB,msrA,msrC,pbp2,sat4,str,strA,strB,Sul1 ,Sul2,spcN,tetA,tetB-1,tetB-2,tet C-1,tet C-2,TetL,tetM,tetO-1,tetO-2,Increp64,tet(W),TolC1,tetQ,tet(32),tetPA,tetPB,tetX,Van A,vanB,VatE,water,,
10,319_24-09-2020_A1,999,999,999,999,999,999,999,999,20.6616117472537,20.5623654511667,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24.5469212093511,999,999,999,999,999,999,999,20.2607636095504,22.134498825029,999,999,999,999,999,16.4580713546937,15.903646956332,16.7577031042526,999,21.7122396908676,22.7093544632869,23.5598626420925,22.651697477231,28.2585605749052,23.9289110696573,23.0469178680257,24.3767107426984,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23.9409295441755,26.4671360772464,999,999,21.1564373478829,21.2364209789859,20.7853050289626,20.9072034383898,21.3286336110754,999,22.2754440843467,21.8548215564617,21.5771983470872,999,22.5816760937656,21.1415456926596,22.5602154342198,24.2878602500791,999,999,999,999,999,999,999,,
11,13_03-11-2020_C1,999,999,999,999,999,999,999,999,20.7446861962669,23.4036654915218,999,999,999,999,999,999,999,19.8063767370867,999,999,999,999,999,999,999,999,999,999,999,999,999,26.1878496970101,999,31.256258760175,999,999,999,999,34.0333071259222,17.2763867148888,27.0305580909836,999,999,10.4094106245375,10.2748858465303,10.3586067340696,999,23.5487084990398,18.1122350282432,18.2627428513697,18.3958357796298,19.0791532799417,19.285901601151,19.4199043860559,22.3656725742073,999,24.1717179171937,27.7168490325425,22.7712728968228,999,19.1578705625567,999,15.6644022692467,999,999,999,999,999,19.7614842095178,999,999,999,999,999,999,32.8586976111298,999,999,999,999,999,23.2782182714067,16.652086337835,16.2255210261892,999,13.9109621882242,999,14.0600213060055,17.6400569491949,20.5904686568884,999,999,999,999,20.3216552362515,999,,
12,47_03-11-2020_C2,999,999,999,999,999,999,999,999,23.7114548882846,20.1099061784203,999,999,999,999,999,999,999,21.9646415867367,999,999,999,999,999,999,999,999,999,999,999,999,999,33.8962552329045,999,999,999,29.7499461752649,30.6621982858689,999,999,19.7384539397236,999,999,999,12.7311024012176,12.7375280038685,12.6966452849437,999,19.1006457406875,19.345537590385,19.728599763194,19.8040707195378,21.2186360347623,20.9527050319147,21.9636242792275,24.4539395515726,999,22.7448284427126,31.3212400025182,22.8922282680894,999,21.3372077200034,999,18.2987710858151,999,999,999,999,999,21.5973540204077,999,999,999,24.6636194397381,23.7424096233965,999,18.9153224819306,999,999,999,999,999,23.3460232475435,17.9228833108363,17.6901466495638,999,16.0721398505734,20.5380094753024,16.8076424133075,19.3009330079497,18.6670486313456,999,999,999,999,19.7844762382443,999,,
13,17_24-09-2020_C1,999,999,999,999,999,999,999,999,23.0424536809809,24.635721651379,999,999,999,999,999,999,999,20.68189540661,999,999,22.9904846877742,21.9432887232995,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,19.3865945440791,32.1702624162157,999,999,13.0704037080994,12.9695402844827,13.0156233477074,999,18.9391022104179,20.3216651955942,20.0365655710739,19.0600838562969,20.9636406933643,20.6798591379908,20.1007464735501,24.2386233184083,999,21.5897824474436,30.7327977146406,999,999,21.68115795984,999,17.6777155026032,999,999,999,999,999,20.5906963243499,999,999,999,999,23.59970847048,999,22.3733062928145,999,999,999,999,999,999,17.8506522666422,17.5631184261301,999,16.2226839228345,22.4885713248535,17.0403381476624,18.9918812514346,18.8365681946521,999,23.8297464544611,999,999,999,999,,
14,51_24-09-2020_C1,999,999,999,999,999,999,999,999,17.3867311425357,17.5022688586038,999,999,999,999,999,999,999,21.2694174776449,999,999,17.2351826052111,16.9787382434366,17.3729917181451,999,999,999,999,999,999,999,999,999,999,999,999,999,28.8481057759513,999,999,20.5998737268069,28.7936349598278,999,999,13.1066260073089,13.0370671577394,13.0851725326989,999,16.2419444197481,19.9948714794872,19.9476145652839,19.7240513777012,21.7462161783745,21.9034228370018,22.5508265611407,999,999,22.3149349888581,31.8506797967697,999,999,20.9736656897693,999,18.1765466763858,999,999,999,999,999,20.2177422379125,999,999,999,999,999,999,999,999,999,999,999,999,999,18.0873802776993,17.465537598803,999,16.9687519999873,17.8681551725786,17.0956708479007,19.3668860621437,18.7616878335549,999,999,999,999,999,999,,
15,86_24-09-2020_C1,999,999,999,999,999,999,999,999,23.5369730880442,999,999,999,999,999,999,999,999,24.8268203836882,999,999,999,23.9298248797807,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24.3858171887898,999,21.190663027961,999,999,999,15.2303770627648,14.9834228065079,14.9950472293776,999,23.8745425616449,22.7252277316057,21.964457794771,22.0420186748644,32.2412222821694,31.3914177903509,28.9241542436676,25.2155411201498,999,23.8183819534495,31.9802010527889,999,999,999,999,20.288001175647,999,999,999,999,999,22.7747591808983,999,999,999,999,999,999,999,999,999,999,999,999,999,19.436738246342,19.2685891159561,999,17.9019806574503,999,18.3466162411648,20.9173040207119,22.6424126052543,999,999,999,999,999,999,,
16,151_24-09-2020_B1,999,999,999,999,999,31.3350314921695,999,999,20.688774493722,21.69274885964,999,24.1416456060559,999,999,999,999,22.2293589380131,19.949720350554,999,999,20.74417311465,20.8514183777603,20.4484655507011,999,999,999,999,999,999,999,999,999,999,999,999,29.58775297555,999,24.4108468539846,999,21.1967311281392,28.3265542794662,33.9120468268074,999,12.1951385065567,12.1623733286225,12.3443464089136,999,19.3433809567373,18.0871758291931,17.647250811167,18.1269967554013,19.3937116800189,19.779652611689,19.6573917578796,23.3692316678392,999,20.8377887440987,29.7641197262909,22.6849101836359,999,20.6653126535543,999,17.3175450900224,999,999,999,999,999,20.2253345851006,999,999,20.3219844148262,28.3537531711911,20.9780077674794,999,21.8816039818387,22.6940095709618,23.3185257969035,22.6749258292002,999,999,21.4101386922558,16.2737341890156,15.9613514752941,999,14.8823603263519,17.5181284302744,15.7990667005227,18.0534989481948,17.9705607512297,999,23.6049418875747,999,23.1110608739593,999,999,,
17,192_24-09-2020_B1,999,999,999,999,999,999,999,999,22.7415506021597,23.7374788686603,999,999,999,999,999,999,999,21.8605590830565,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23.4755457987195,29.4116607345083,999,999,14.3293994220269,14.0139851722835,14.1792201747378,999,20.4485157402927,22.4725470051121,21.9547944746129,24.4351859500159,22.3015981729185,24.0448428929857,21.1536597644883,999,999,21.6821713081668,33.516272787489,24.8446987495966,999,24.077789556292,999,20.5610349775228,999,999,999,999,999,20.5742779577056,999,24.9985033888923,23.8699329640776,29.294946378064,999,999,20.8214204146579,999,24.3601217040605,999,25.3932826794218,999,23.3261633059722,18.5671080416773,18.6633878337964,20.9819713773896,15.8951161665351,20.5328349018631,17.4151883803078,19.9413745784933,18.4063456855151,999,22.723981462924,999,24.7337544865565,999,999,,
18,259_24-09-2020_B1,999,999,999,999,999,25.5063870397922,999,999,999,999,999,999,999,999,999,999,23.7873577735675,21.2648516254102,34.318271704265,999,25.0561862621777,999,24.2983590270577,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,22.252774649091,31.897223157899,999,999,14.1008458390433,14.1666638034371,14.091836180045,999,21.3418644152211,19.4147997449638,20.1720451426913,19.8510938115504,20.7280009038766,20.8904244916705,20.699398647408,24.3785269474999,999,999,31.7553074938909,999,999,23.8638833214919,999,19.0654556352772,999,999,999,999,999,20.5064975284667,999,999,999,999,999,999,23.3241781321168,999,999,999,23.7286401935387,999,999,16.936241058976,16.8313262876913,999,16.707273083586,22.3742629618997,15.9215458089765,19.6844664118083,20.8605771426625,999,22.9447164246893,999,999,28.11000814687,999,,
19,Katrine Poolmix 2018 10-3,16.8418691198631,17.2127914597561,18.1287871319909,17.4610684930879,18.0801426515205,17.6387929587275,18.9164076174957,18.7673178939889,18.6589601080274,16.7292681635613,17.2311017904713,17.7937219435636,18.6802685426617,18.7364569029895,20.4254950607074,18.5615186925312,18.3033036880458,999,17.3507028290656,22.2605617520726,17.1391082996634,17.3288623823366,17.3042768172688,18.1499276887336,16.9958963994903,17.1429582849387,17.1605139054341,19.8043333922278,17.756117125827,19.2153713581508,16.9811969790528,18.85694566054,16.6819518828524,17.2553990581274,19.5016224658956,19.4023345579048,19.1476904012795,17.5653992058786,19.6341583930673,17.1127176205177,20.1505369038207,18.455502457966,18.9593032297836,16.743039637181,16.8152806084352,16.9444685927272,18.767597018903,19.072912111162,17.9031777509802,17.6614314020007,18.04086109699,18.2688677107687,18.5243592124202,18.2414583362619,17.9604576111183,999,16.7605853480837,17.2858658370055,999,23.6665222355029,17.3091091558963,19.8897606082993,19.9593281812058,17.7147288605384,17.0426119344999,16.9135972259679,18.8389924161353,17.4726559506129,18.878105657205,18.2420958092886,24.8548136040749,20.7242883696063,27.3546420929682,20.5306786658164,17.4628093737825,23.2623875216523,27.339661555936,21.9858796633769,22.0392933664324,24.4310313663462,999,19.027840533181,999,19.2412744482725,22.9595754155844,18.5994445306605,20.6332568262436,18.8526284804691,16.7620322868475,17.9522010830363,17.7354340266387,17.097384516911,999,999,17.1407965274258,999,,
