,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,
,,aac(6')-II ,aac(6')-Ib 1  ,aac(6')-Ib 2 ,aacC1 ,aacC2 ,aacC4,aadD,aacA/aphD ,aadA 1a ,aadA1 b,aadA5 1 ,aadA5 2  ,aadA9 1,aadA9 2  ,aph(2')-Id ,aph6ia ,aphA1  ,aphA3,bla-ACC-1,BLA-SHV,blaTEM,blaTEM,blaTEM,blaVIM ,blaPER ,bla-L1  ,blaIMP(2)  ,blaOXA1/blaOXA30 ,blaOXA10 1,blaCTX-M ,blaCTX-Ma  ,blaCTX-Mb,blaCTX-Mc   ,blaCTX-Md,blaCTX-Me,CMYX  (blacmy 2a) ,blaCMY2b ,BLA-cmy-2,cfiA,cfxA,cphA(1) ,carB,CzrC1,16s,16s,16s,dfrA12,IS26,ermB,ermB,ermB,ermB jucl/Gun,ermB jucl/Gun,ermB jucl/Gun,Erm F,ermT,InuB,InuC,IS1216,IS6100,msrD (matA/mel,mcr1,mefA,mecA,mphB,msrA,msrC,pbp2,sat4,str,strA,strB,Sul1 ,Sul2,spcN,tetA,tetB-1,tetB-2,tet C-1,tet C-2,TetL,tetM,tetO-1,tetO-2,Increp64,tet(W),TolC1,tetQ,tet(32),tetPA,tetPB,tetX,Van A,vanB,VatE,water,,
10,314_30-09-2020_A1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18.8524132949723,18.8469761024056,17.6458257995119,999,999,23.6787567041905,999,999,22.8446393281378,23.2095029967044,999,999,999,999,999,999,999,999,999,23.5377242990137,999,999,999,999,999,23.5051648563656,999,999,999,999,999,999,999,999,999,999,999,999,999,20.7215696149653,22.3629303321499,999,19.4102628095432,999,19.2750001510303,23.6974013516079,999,999,999,999,999,999,999,,
11,331_30-09-2020_B1,999,999,999,999,999,999,999,999,999,26.0991717162586,999,999,999,999,999,999,999,22.6859969082128,999,999,999,999,999,999,999,999,999,999,999,999,999,34.9850955091445,999,999,999,999,999,999,999,22.495832306911,27.8134490102747,999,999,14.7102420800012,14.8768218096748,14.6418823221681,999,999,20.7660960248828,19.5454419771104,20.1608739538467,21.2581148646626,20.9364778521552,21.1317744994486,28.1647252792534,23.8757463888686,999,32.8129085097187,23.2324210214947,999,24.3454988400787,999,20.487712733781,999,999,999,999,999,21.4168613750798,999,999,999,999,999,999,999,999,24.7346403828717,999,999,999,21.9154607460183,17.7393542146373,18.4573615387449,999,16.615632586507,18.9088177176481,17.3060867837586,19.6826918622444,22.3384320400098,999,999,999,999,20.6787122787508,999,,
12,37_07-10-2020_C1,999,999,999,999,999,32.5453690481113,999,999,19.8513318773278,21.1874798241911,999,999,999,999,999,999,999,19.4907166015341,999,999,999,999,999,999,999,999,999,999,999,999,999,26.0468503840656,999,999,999,32.1665924447892,999,999,999,18.5240636737447,28.5918381837728,999,999,10.9867348457269,10.9380284193798,10.9775119471648,999,999,17.1069573301628,16.9360031590334,16.7485961349304,18.703456173286,17.994359687022,18.4217906272589,20.9969549116653,24.1342943579913,20.8559030825915,27.9771409971795,20.9052354112469,999,19.0187116697291,999,16.1562903294203,999,999,999,999,999,18.8545396133471,999,999,999,999,999,999,32.2273428497168,999,999,999,999,999,21.2283815846775,16.1320967019629,15.3348393349286,999,14.5298026706054,999,15.4618887572188,17.1919279763621,16.830504864787,999,23.3391564181404,999,22.2943548830901,22.2488609294194,999,,
13,331_24-09-2020_B1,999,999,999,999,999,25.5943995674442,999,999,21.3282030460768,22.3789480309094,999,999,999,999,999,999,24.9825342449478,22.5854528083534,999,999,22.9037934641573,24.2111890520754,999,999,999,999,999,999,999,999,999,999,999,999,999,999,19.6260872502643,19.9235391361345,999,22.9657022632256,999,999,999,14.2280721146358,14.2223059091547,14.2071924092343,999,20.7173508577591,21.4734250658627,20.7074562808611,20.8091996483701,22.0473425931531,22.0433009402601,21.4510391318008,25.2746775357447,999,999,33.8523086721773,999,999,999,999,20.5086546204715,999,999,999,999,999,22.2525102566713,999,999,23.9663058728062,30.3120002053392,24.5553793900323,999,22.2544513570028,22.0859888913135,21.9154242173356,21.64606636059,23.3143010590268,24.0070491377722,999,17.7049388581139,17.6050113451574,999,16.6567535551484,22.1108550500794,17.2084983759265,19.9850517804688,23.2809379596049,999,999,999,999,999,999,,
14,37_30-09-2020_C1,999,999,999,999,999,999,999,999,22.2317941819874,24.8166293802786,999,999,24.1124140591075,999,999,999,23.9374810691559,22.2578784780561,999,999,999,999,24.0635374433322,999,999,999,999,999,999,999,999,27.2439739517558,999,999,999,34.6198075135481,999,999,999,21.0082150305715,999,999,999,13.2876630516315,13.1800286687551,13.2958204866688,999,23.9065521709412,16.7600869081988,16.9048197930762,16.6498235695396,19.8689506818683,19.6339110959913,18.9629309398123,999,999,22.9969205364306,31.7464711488183,19.1465031773521,23.8790062657465,22.8107150162525,999,19.4861783856033,999,999,999,999,999,25.0425564123066,22.2338128482146,999,21.5367527458377,999,21.4081765866768,999,999,999,999,999,999,999,21.3407410959152,18.5427109594882,17.8713178991249,999,16.5975669656674,999,17.6817690627472,19.4260343328927,20.7586494053586,999,22.2451702402938,999,999,22.0895390245548,999,,
15,65_30-09-2020_B1,999,999,999,999,999,999,999,999,24.2946280834045,23.9796498308719,999,999,999,999,999,999,999,19.2837693995484,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,33.7301736592704,999,32.5020280858771,999,999,999,20.2545483091206,34.3607083539177,999,999,12.4591824793527,12.4547534251054,12.4426375821266,999,23.3620361921567,18.1573711435169,17.9202410583595,17.6846484152305,18.144864656568,18.3168164441835,18.6648068752458,23.3580099512212,999,21.5261546400798,29.7458543659976,999,999,22.1096602203944,999,17.7326705073037,999,999,999,999,999,19.4805421778003,999,999,999,999,999,999,23.0392971773606,999,999,999,999,999,999,15.6940324271908,15.541284244937,999,14.7204065504684,21.2783593794201,15.2989293982643,18.1881154590106,18.8087557456192,999,21.9055604788324,999,24.2409660269631,999,999,,
16,123_30-09-2020_A1,999,999,999,999,999,999,999,999,22.9264465596363,23.7614404662246,999,999,999,999,999,999,999,19.9507410292183,999,999,999,999,999,999,999,999,999,999,999,999,999,30.4981327096038,999,999,999,29.8314754514363,999,999,999,17.6636450015112,25.8058330706578,999,999,12.388027029682,12.4077673345161,12.4837054312269,999,999,19.1943823853723,19.1253073549203,19.0876434545415,20.1374341509118,20.1995030574204,19.4184403609769,20.8336333419519,999,22.8022991155572,29.5575665890819,23.0848608763204,999,20.0899052422291,999,17.5286702698106,999,999,999,999,999,19.5614758844476,999,999,999,999,999,999,999,999,999,999,999,999,24.6662418043137,16.6343881267721,16.024473279568,999,14.5342216424152,23.4595135449268,15.43196962283,18.5224905701211,18.6933528527229,999,20.7204534955362,999,24.431741618109,21.2761754629215,999,,
17,173_30-09-2020_B1,999,999,999,999,999,999,999,999,999,32.0037591940889,999,999,999,999,999,999,999,21.587286142739,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,34.9602217487408,999,999,999,20.916415586647,33.2873093243817,999,999,13.7072595446121,13.6550567908932,13.7128746484925,999,23.2883489901452,20.908013521094,20.2930145341805,19.8318515162395,21.4996881300083,20.9444141017706,22.1175593322204,23.9260555162539,999,24.1114811366266,31.5918463271107,999,999,20.2981925500801,999,18.0404734770265,999,999,999,999,999,20.2088467199063,999,999,999,999,999,999,999,999,999,999,999,999,999,16.5117724863696,16.5564563873435,999,16.0188569230678,25.3619197655923,16.3871959239191,18.8293115580871,19.4988226109586,999,23.8623921428853,999,999,999,999,,
18,247_30-09-2020_B1,999,999,999,999,999,999,999,999,17.3215394830744,18.0143949163223,999,31.152191451178,999,999,999,999,999,20.8799042286923,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,33.650866891207,999,28.4595352993805,999,999,21.0441867974752,31.6869883126772,999,999,13.5534648073033,13.6170733949025,13.656478047643,999,18.6308570766616,19.8407342003608,19.7180446490677,19.9500686458873,21.1092717642595,20.8901663281625,20.3015908629615,22.7285143172763,999,22.0117822438669,30.683243473465,21.2784686601884,999,999,999,19.8791584866312,999,999,999,999,999,20.3113325654251,23.8454593698958,999,999,34.6405221801464,999,999,18.8143933386973,999,999,999,999,999,21.2902667938792,18.5763982211102,18.5937651050618,999,15.9626463698735,17.4613520469683,16.7162652833338,20.0801959939984,20.8741747899017,999,21.6401099291261,999,999,999,999,,
19,Katrine Poolmix 2018 10-3,16.9837491205547,17.466189710199,17.8340421612716,18.0989407924901,18.1777616949498,17.8919603347723,18.9740630331975,18.5641139596988,18.8446091922017,17.0104087361364,17.3151222708855,18.0826259156621,18.6785276148453,18.8673185330186,20.3038578892919,18.7974491024999,18.8195105854478,999,17.7374813804564,25.0935610737485,17.3236985713761,17.4453040689245,17.4325435225839,18.9223903200938,17.3070218944736,17.4556474085495,17.4668176452359,19.9715919359509,17.6530491332426,19.6462533017858,17.0001050372667,19.195217631348,16.7474166254789,17.4125477847438,20.211321807646,19.5257317409615,19.1941170357347,17.1458877580968,19.7025710227876,17.5148511748326,19.6521819653283,18.7400825559444,18.8264025420752,16.6049896614764,16.7618360180934,16.6746186864511,18.5428007055098,18.5745421670139,17.1929548262341,16.8635140896659,17.2355230764658,17.4059900912118,17.4604063877008,17.6921223536732,18.3910248758621,999,16.7824041820195,17.333067726429,999,24.5687058044802,17.5536343100679,20.596626047243,20.3806358852079,17.5197877962094,17.1548930210989,17.0115649437003,19.089609920258,17.6584169831114,19.1240587778305,18.5671195890638,999,20.9447736301501,31.0329192789114,20.8573466326953,17.5773101718181,22.256721665966,23.7153494474458,23.9047329944547,22.6282775998023,23.6294509957233,999,19.0521784850764,999,19.1785859946221,22.8541548019307,18.2928504996043,21.5758575650475,17.5715695665733,17.0560254638502,17.8676122934964,17.6108690145566,17.2775588102023,999,999,17.5477367485536,999,,
20,Katrine Poolmix 2018 10-2,12.9861856243755,13.6020100132608,13.9718522220531,14.1229790149966,14.2418819295023,14.0000684041447,15.2646921565083,14.797588201656,14.9403065128062,13.0323144983905,13.3387928539686,14.2056398774565,14.5541962554163,14.9031579062179,16.2245520911046,14.8673248286065,14.3296848670297,22.9059169338463,13.4510157356454,19.6189986642384,13.3371140004461,13.3564382014738,13.4737942496815,14.9100845051787,13.140751519987,13.4331083750722,13.2131180715452,15.6732353232793,13.8009587260491,15.3217003433021,13.1767563841661,15.0566461542099,12.8393468112976,13.4933898814559,16.0183184201383,15.4969228909488,15.2470997506415,13.4640621102524,15.5945833271353,13.3727418979913,16.1820053958102,14.4810049909114,14.5212661280562,12.6934733931608,12.7828263891044,12.7431156313336,14.4388089527395,14.7686828046472,12.974900884026,13.0347705357488,13.049847873903,13.6715462877208,13.6788970708362,13.7238876996185,14.1771178384274,999,12.7399234347077,13.3273439827488,22.1870750663671,18.6352681506078,13.6398448053187,16.0627387357068,16.5112988390879,13.6455944583175,13.1188481435602,13.0521585716133,14.8556671056193,13.684928461877,14.9000654572679,14.4361396062438,21.1866706346693,17.2234490702442,26.8259623333298,16.9780084672412,13.6938898747927,18.5865120427689,18.7489786003434,19.079341409544,18.8074910147926,19.5153247233564,999,14.6560231616187,999,15.0032318403139,17.9232990204089,14.9077257056169,17.0041180793156,14.3844917310938,13.0069171478245,13.7477514003022,13.585650402391,13.0083442284313,999,999,13.2770055701471,999,,
21,277_30-09-2020_A1,999,999,999,999,999,999,999,999,22.968398902587,24.0507429471403,999,999,999,999,999,999,999,20.3765466111743,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,20.3857593776358,28.3330425857871,999,999,13.0180852340177,13.0714242223322,12.935746117884,999,999,19.7208399784044,19.7096955122443,19.6704519345076,20.8249001640784,20.2316396485914,20.5918898674227,20.8149621166216,999,23.149992915851,30.8095804450471,21.8686488257448,999,22.9370907119384,999,18.178400309155,999,999,999,999,999,19.4292815218625,999,999,22.9916006125477,999,999,999,28.4773325531678,999,999,999,999,999,21.1072799290869,16.4174187176381,16.4521184301622,999,15.4223243139964,22.6543480785417,16.1945094035784,18.4094350186011,19.0574351547493,999,23.095567898872,999,24.2374908097072,22.5306812493806,999,,
22,318_30-09-2020_B1,999,999,999,999,999,999,999,999,20.111508134317,20.6356617169514,19.3445950024853,18.9529015288137,999,999,999,999,999,19.2476875182903,999,999,18.3151255011059,18.4230539580313,18.2666067513994,999,999,999,999,999,999,999,999,999,999,31.5040946413317,999,999,32.1925947213428,999,999,18.5966069659229,31.3392705900937,999,999,11.8600699640179,11.8387071384051,11.7432345758569,999,15.4992982345034,17.5143226861353,17.5383705747221,17.2934812031851,19.324286695936,18.3597961018332,18.9371299494794,22.9223538327256,999,20.0925306367101,29.418310100468,23.9283894764911,999,19.6919957319958,999,16.4907369043427,999,999,999,999,999,18.774407917168,999,999,18.4300213213601,31.5784444155485,17.4006157983058,999,18.4718675056331,999,999,999,24.6581713023246,999,21.6939483274176,15.328463022479,14.8631440467517,999,14.2539847436477,17.8623460555902,14.1809468798755,17.2965524264043,17.6167297599009,999,21.1877513284723,999,999,21.8298333839631,999,,
23,332_30-09-2020_A1,999,999,999,999,999,999,999,999,30.2890767549581,23.3981781091835,999,999,30.1720158335277,999,999,999,999,21.9627261644654,999,999,999,999,999,999,999,999,999,999,999,999,999,32.0192362012738,999,999,999,999,999,999,999,20.3183192752713,27.2250094497044,999,999,14.4349133345135,14.4195079356815,14.1427992989354,999,999,21.162048703984,20.7707267229867,21.2376658540356,20.7352091801411,20.750691765514,20.9669624258595,28.1554051763495,999,24.172983384356,30.9973489983507,999,999,24.701454056699,999,21.4374810054242,999,999,999,999,999,20.4771859175489,999,999,999,999,999,999,999,999,25.6551693808854,999,999,999,999,19.1017552774035,18.861742078642,999,15.2206392172014,999,17.3866033516911,21.1400227157878,21.0212612362767,999,999,999,22.947443077454,23.2660855893705,999,,
24,42_07-10-2020_C1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,21.0891501154096,999,999,21.9143999717342,21.6636856242,22.1098381227165,999,999,999,999,999,999,999,999,26.5347156765293,999,999,999,999,30.228676160792,999,999,19.2030767671537,24.7209532760838,999,999,10.9468308992151,10.9717602886141,10.9298007800028,999,21.8538301183385,16.2751231887741,16.3784573336493,16.2772587270715,17.5087941853144,17.3848668073263,17.3677265756133,22.7745820501538,999,22.3058594269227,28.3141152420999,22.4313552105539,999,19.2701610080412,999,16.363954202222,999,999,999,999,999,20.1394364318719,999,999,999,999,999,999,23.7344381513675,999,999,999,999,999,17.3409242490444,16.5247380248355,15.9689253837626,999,14.4062734317652,22.0973217144012,15.3366122250413,17.7109919683897,17.9449228975751,999,23.1398580290207,999,999,19.177843562172,999,,
25,332_24-09-2020_A1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,21.2321464301935,999,999,23.3165249994996,999,999,999,999,999,999,999,999,999,999,999,999,29.6692703772253,999,999,999,999,999,20.5820781802604,999,999,999,14.346290532996,14.2059926790334,14.3317792894386,999,999,22.5250607194431,21.8379917112477,21.7846277688608,20.5234399390356,22.8912045514425,21.6510574466901,999,999,23.0056045967764,999,999,999,999,999,21.928731797281,999,999,999,999,999,22.7584240745972,999,999,23.8776640935405,999,999,999,999,999,999,999,999,999,999,19.4005011471644,20.0918116337338,999,16.9651542778662,17.9692321235785,18.8432669487733,20.837633209914,22.6510903425792,999,22.9695730883188,999,999,999,999,,
26,42_30-09-2020_C1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23.8304210556654,23.0997192084759,999,999,24.4680709283969,999,23.189051191241,999,999,999,999,999,999,999,999,33.082820342175,999,999,999,999,999,999,999,21.8139967162394,999,999,999,14.6299593398063,14.6642556541458,14.4986942577483,999,23.8429711510961,20.0862715530581,19.7090331245705,19.7334075168005,21.4175157251041,22.2733745642276,21.6310623338278,999,999,999,32.8376713934832,999,999,23.1055146443685,999,19.9930970321655,999,999,999,999,999,22.6467159712805,999,999,999,999,999,999,999,999,999,999,999,999,22.5710553676768,20.509291965556,19.6261224838427,999,17.6313508866567,999,19.8410111497136,21.980796377504,21.4307648802496,999,23.9174453144005,999,999,22.2851710312959,999,,
