,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,
,,aac(6')-II ,VatE,VatE,aacC1 ,aacC2 ,aacC4,aadD,aacA/aphD ,aadA 1a ,aadA1 b,aadA5 1 ,aadA5 2  ,aadA9 1,aadA9 2  ,aph(2')-Id ,aph6ia ,aphA1  ,aphA3,bla-ACC-1,BLA-SHV,blaTEM,blaTEM,blaTEM,blaVIM ,blaPER ,bla-L1  ,blaIMP(2)  ,blaOXA1/blaOXA30 ,blaOXA10 1,blaCTX-M ,blaCTX-Ma  ,blaCTX-Mb,blaCTX-Mc   ,blaCTX-Md,blaCTX-Me,CMYX  (blacmy 2a) ,blaCMY2b ,BLA-cmy-2,cfiA,cfxA,cphA(1) ,carB,CzrC1,16s,16s,16s,dfrA12,IS26,ermB,ermB,ermB,ermB jucl/Gun,ermB jucl/Gun,ermB jucl/Gun,Erm F,ermT,InuB,InuC,IS1216,IS6100,msrD (matA/mel,mcr1,mefA,mecA,mphB,msrA,msrC,pbp2,sat4,str,strA,strB,Sul1 ,Sul2,spcN,tetA,tetB-1,tetB-2,tet C-1,tet C-2,TetL,tetM,tetO-1,tetO-2,Increp64,tet(W),TolC1,tetQ,tet(32),tetPA,tetPB,tetX,Van A,vanB,VatE,water,,
10,291_24-11-2020_A1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,19.6104405741047,19.6501272924575,19.5354775332465,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23.8925690279839,999,24.1416257615923,999,23.463239892186,999,25.7125734909602,999,999,999,999,999,999,,
11,65_24-11-2020_B1-1,999,20.7527132182191,21.5863366674122,999,999,999,999,999,22.9256362147304,24.2685761853049,999,999,999,999,999,999,999,22.8206130067044,999,999,999,24.6549068369034,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,21.1071170048408,999,999,999,13.9186753787551,13.7942129968668,13.8940597095166,999,28.5458956424183,22.1354779360645,20.6699856786784,21.2496186213332,22.7808672889897,21.9390552216148,22.4725578907918,999,999,24.366652534225,999,22.7609293261036,999,23.8476003483714,999,21.0738177236915,999,999,999,999,999,23.7648091445645,999,999,999,999,24.1393044531228,999,23.9476135611488,999,999,999,999,999,999,18.8897216188442,18.3461045649433,999,16.895302480791,23.3333222737373,17.5026395933791,19.7955150092304,21.5627886689231,999,24.6695567089943,999,999,20.2628169201227,999,,
12,312_24-11-2020_B1-1,999,17.2826115484521,17.2422393974956,999,999,999,999,999,20.5169042607017,20.6157696929217,999,999,999,999,999,999,21.575431486799,21.2103038315594,999,999,23.136063545786,22.3396362173902,23.3330809947711,999,999,999,999,999,999,999,999,31.8655208960632,999,999,999,999,34.7458636910868,999,999,19.3124347738433,30.3274686333749,999,999,11.7941530021916,11.7137179600403,11.64335608248,999,20.3088238222993,19.256387559072,18.8832369244489,18.7284865010897,19.4867375789494,19.1580636734418,19.5129943398775,23.5022146769278,999,999,32.2871674498732,19.9201945656174,999,21.2501484934032,999,18.1934671070872,999,999,999,999,999,21.2277330404957,999,999,23.0955701448553,999,24.6618673332245,999,21.1587274004616,999,999,999,999,22.2669721527909,23.5221707783474,17.6125566594301,17.0427985728599,999,15.3351081617247,20.6786743236582,15.6811077599199,18.8072348406892,20.2453112726464,999,999,999,23.329002898532,17.4102916427336,999,,
13,86_03-11-2020_C1,999,18.4308053302249,18.7024638779091,999,999,999,999,999,22.6710095407377,21.8472023573213,999,999,999,999,999,999,999,21.9741224141801,999,999,999,23.7742286155185,999,999,999,999,999,999,999,999,999,29.3904154907983,999,999,999,999,999,999,999,19.231306932251,30.8636666591735,999,999,11.8061168671191,11.6402613184801,11.695455064167,999,22.2228454862041,17.9472029423749,17.9338336189049,17.9871636319857,18.943302599282,19.1162682405136,19.2381479652493,24.0177767944051,999,999,29.0830210809544,24.2367609420423,23.6212843592875,20.5585851615089,999,17.152353202006,999,999,999,999,999,22.8009631513957,999,999,999,28.3260659786797,999,999,22.7482546492271,999,999,999,999,999,23.214193241007,18.4824646382122,18.2188863510642,999,14.8229249609903,22.0576741598554,15.1622859940716,19.6725080300835,22.6939766438988,999,23.8242352650702,999,999,19.1338336740428,999,,
14,151_03-11-2020_B1-2,999,27.412922943651,24.4975042828318,999,999,999,999,999,999,999,999,999,999,999,999,999,999,22.4014761816911,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,21.1858619353039,999,999,999,13.8132993076591,13.8642897754842,14.0246200071158,999,24.1168414124208,20.9278067632519,21.1625888350661,21.450972182111,22.7297899801087,21.7118942205817,22.1583908600244,23.2851503829648,999,999,33.6017660618081,23.2537792534232,999,21.8153676369453,999,18.6563836189049,999,999,999,999,999,21.7692621323375,999,999,999,999,999,999,999,999,999,999,999,999,999,18.7876331012099,18.1389263252716,999,17.240660570141,999,16.9657031395917,20.1606847793305,20.713281119019,999,23.8897239650309,999,999,23.4656032522624,999,,
15,192_03-11-2020_B1-1,999,20.0151166754417,20.7066430581938,999,999,999,999,999,21.6397405054377,21.1610405544867,999,999,999,999,999,999,999,19.8516668278398,999,999,24.0889807915988,999,999,999,999,999,999,999,999,999,999,999,999,32.0399356076848,999,999,29.8768773223417,999,999,19.082731242259,30.1642849279868,999,999,12.1066698142086,12.0751020706061,12.0453891339683,999,23.7549940219828,19.4038213415864,19.3570123985538,19.0881227459798,20.0069103572462,20.1407679416015,20.5063887836727,24.1648452086628,999,21.5091918251575,33.5239114571475,21.7009936640298,999,20.7201029016283,999,17.1484305186469,999,999,999,999,999,20.3819874817916,999,999,999,999,999,999,999,999,999,999,999,999,23.0835043665481,16.6373992447788,16.0788260370869,999,15.1397052411376,20.7227904237511,15.4203396073317,18.333880653182,18.9112398333649,999,23.3728107777671,999,22.7082888887052,19.6530817977901,999,,
16,260_03-11-2020_A1,999,24.3358372724534,26.5673226201949,999,999,999,999,999,23.0900434208775,22.6501045640608,999,999,999,999,999,999,23.9084776940514,21.1411663039412,999,999,999,24.378075911707,999,999,999,999,999,999,999,999,999,30.8191390917185,999,999,999,999,999,999,34.1371103392258,19.7844591442534,30.7818637348875,999,999,13.44922388564,13.0862780912027,13.5181006605922,999,23.8786216148856,21.5382748377939,20.6649079032065,20.2316002964788,22.457319671983,22.8104962048248,21.9973037297233,999,999,24.0432558564065,28.5929051870324,22.5204983737825,999,22.0307063879438,999,20.3704897685953,999,999,999,999,999,22.878671361107,999,999,20.8988706868218,999,20.5586242128323,999,999,999,999,999,999,23.6517664634383,22.0055555070938,18.5898188387211,18.4289545451332,999,15.8104023330345,23.6166150268741,16.5438566341922,19.5879552281627,23.8344988207307,999,21.7760818386117,999,23.050365610825,24.2663891122373,999,,
17,306_03-11-2020_B1-2,999,21.2245105312421,22.7282132796675,999,999,999,999,999,22.7440420647864,24.0513282215284,999,999,999,999,999,999,999,21.5408345336486,999,999,999,999,999,999,999,999,999,999,999,999,999,32.7847744064846,999,999,999,999,999,999,999,21.7578614292813,31.6974319949477,999,999,13.0612904265374,13.0885154393517,13.1353296451987,999,23.0139602265492,19.5173721190864,19.2461224069423,19.4513627092131,19.7565664261861,19.7966338932,19.6249543698791,999,999,23.9244561352544,31.578511843147,19.1903284686038,999,23.0648780364472,999,18.4838342241506,999,999,999,999,999,23.1101712459523,23.6897578299591,999,25.1504501556564,999,24.1429392885438,999,999,999,999,999,999,999,19.1833849702898,17.8481621171566,17.4307633921215,999,16.010053243883,999,16.3972683281955,19.3902000927123,20.2529302529696,999,21.9808531205383,999,999,21.2206923618346,999,,
18,329_03-11-2020_B1-1,999,20.8683823605393,22.2414714174016,999,999,999,999,999,20.2731278407933,21.2140043834233,999,999,999,999,999,999,999,20.4169604618086,999,999,24.2404461668803,999,999,999,999,999,999,999,999,999,999,30.8576952491446,999,999,999,999,999,999,999,20.3923770886173,31.5128096630692,999,999,13.0329938836392,13.0174483615364,13.0272980463567,999,23.3480123175204,18.6784904223302,18.8165375625138,18.9023894151686,19.9744948657941,19.8840201372239,20.286049714672,25.5073481115489,999,22.4373523820783,29.9115652910139,21.5705522416696,999,21.1148624942546,999,18.566270072282,999,999,999,999,999,20.4095595896971,999,999,999,999,27.4175104454041,999,24.1317625319795,999,999,999,999,999,21.4032415143352,17.4084808409291,17.0523815741034,999,16.3172896110173,25.7678745439776,16.3029776846107,18.7890882420702,21.3763295048786,999,999,999,999,20.9131721288832,999,,
19,Katrine Poolmix 2018 10-3,16.9177877217837,17.6030800867424,17.8782295082458,17.8713574943063,18.2227964438053,17.7911706420223,19.3632012234,19.3462364302382,19.1891361011834,16.936440572289,17.1979356444105,18.0677717636327,18.6061347703561,18.9785942155474,21.0265976698824,19.0315408636032,18.4443423223018,999,17.6953716561658,999,18.1103475923747,17.9783909796327,17.5733538674586,19.1148544323694,17.187415023123,17.4761999262522,17.1639073800701,19.987924509143,18.0871534546347,19.7044824311772,17.1358184644597,19.218646347643,16.8908855776189,17.3806793793293,20.341424162846,19.4810979963364,18.9816333744326,17.5465284882208,19.9975432746894,17.6008418029291,20.5538193279662,18.6679065135476,19.1663983574726,17.1090912881836,16.8885304790364,16.9740988374373,18.6954698768204,19.0042297417479,17.4341308753487,18.3724022449506,17.864210768673,18.1802386718467,17.9607394254146,18.0913305306639,17.9774139818622,999,16.9649897231833,17.3628314697372,999,23.4731205780073,17.5386341239906,20.5152615852394,21.1462868986875,18.0717691061143,17.3208449908632,17.3134751633761,19.2270696810959,17.9881309206516,19.1532060231505,18.279087370585,999,21.9493040227872,25.9801434949375,21.6666904930733,17.7987877819135,22.6328998359827,22.228176971444,23.2126137442788,24.3617581306589,23.2113228143244,24.8654450908068,19.2662507973213,999,19.0303026323445,23.3065732930712,18.4758009107725,22.2552252322568,18.9204739895994,17.0210673102557,18.3448101371022,17.7670188122646,17.2990356733558,999,999,17.5104165479365,999,,
