,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,
,,aac(6')-II ,aac(6')-Ib 1  ,aac(6')-Ib 2 ,aacC1 ,aacC2 ,aacC4,aadD,aacA/aphD ,aadA 1a ,aadA1 b,aadA5 1 ,aadA5 2  ,aadA9 1,aadA9 2  ,aph(2')-Id ,aph6ia ,aphA1  ,aphA3,bla-ACC-1,BLA-SHV,blaTEM,blaTEM,blaTEM,blaVIM ,blaPER ,bla-L1  ,blaIMP(2)  ,blaOXA1/blaOXA30 ,blaOXA10 1,blaCTX-M ,blaCTX-Ma  ,blaCTX-Mb,blaCTX-Mc   ,blaCTX-Md,blaCTX-Me,CMYX  (blacmy 2a) ,blaCMY2b ,BLA-cmy-2,cfiA,cfxA,cphA(1) ,carB,CzrC1,16s,16s,16s,dfrA12,IS26,ermB,ermB,ermB,ermB jucl/Gun,ermB jucl/Gun,ermB jucl/Gun,Erm F,ermT,InuB,InuC,IS1216,IS6100,msrD (matA/mel,mcr1,mefA,mecA,mphB,msrA,msrC,pbp2,sat4,str,strA,strB,Sul1 ,Sul2,spcN,tetA,tetB-1,tetB-2,tet C-1,tet C-2,TetL,tetM,tetO-1,tetO-2,Increp64,tet(W),TolC1,tetQ,tet(32),tetPA,tetPB,tetX,Van A,vanB,VatE,water,,
10,33_15-10-2020_C1,999,999,999,999,24.6359593316176,33.3944737989716,999,999,21.3980454448967,20.6499276356436,999,999,30.9383248182616,999,999,999,999,19.563964745658,999,999,999,999,999,999,999,999,999,999,999,999,999,26.8960073236281,999,32.2738071042925,999,32.1379020800981,999,999,999,18.0586730401471,26.9303689145415,999,999,10.9216623513352,10.8184496665962,10.807983981278,999,999,16.6667608130096,16.3967113183346,16.279208133031,17.2888044678534,17.1785496912489,17.1821535461837,21.984010946408,999,20.8867380639525,26.8738393652861,19.2436975081662,999,18.1307064750633,999,15.8011724865413,999,999,999,999,999,19.6981767982854,999,999,24.7397643209322,999,999,999,32.1478237965398,999,999,999,999,22.0513716939357,18.9990706178263,15.7272061300249,15.0381373898375,34.2584901527244,14.4166793970653,999,14.7355233343572,16.6734657580112,18.3146552399221,999,999,999,22.9157242392349,21.0638758738534,999,,
11,61_15-10-2020_C1,999,999,999,999,25.4993602070973,999,999,999,23.9263319528724,24.3673648765579,999,999,999,999,999,999,23.9709458071504,21.1503528335576,999,999,999,999,999,999,999,999,999,999,999,999,999,27.0285571395758,999,999,999,34.898246539144,999,999,999,19.6444424113206,29.0056584559975,999,999,12.3846926106871,12.4740482796473,12.3042332750462,999,23.0887768862531,17.6688359057439,17.4325127684118,17.8493512918372,18.3326797611868,18.607290357855,18.5549590352651,24.4335121013882,999,22.1713465992187,28.493819160838,20.84452034099,999,20.4761245024501,999,17.9614808574417,999,999,999,999,999,21.1574597795792,999,999,22.9106334190828,999,23.7808457162393,999,33.926020979694,999,999,999,999,23.7981750960783,21.7222493725669,17.7993954592395,16.8577789645202,999,15.8494120061798,999,16.4284465482275,18.8268065050553,20.8389437203937,999,999,999,999,20.7586654297268,999,,
12,114_15-10-2020_A1,999,999,999,999,25.2781925640461,999,999,999,21.8260636967284,22.5467645920332,999,999,999,999,999,999,24.4984320003284,20.0262076800904,999,999,999,999,25.1769928732986,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18.9670274580415,31.1986343828508,999,999,12.1767415873655,12.1979126166685,12.0294616335068,999,22.4619335994364,19.0779717517841,18.4394057248576,18.5692237193281,19.3416518508157,19.3410719075151,19.6504934542066,21.0495401562908,999,22.3460435662564,32.0365489470234,21.0334997226115,999,20.5438789556432,999,18.0327338086134,999,999,999,999,999,19.7746661512863,24.2533878782621,999,21.623670855881,29.4195558786689,21.033389646798,999,999,999,999,999,999,24.3406809696889,20.423043045262,16.4230805392852,16.0320405056677,999,14.563280402814,999,15.2973290278669,18.3894801964549,19.1056017311622,999,20.8211048725358,999,25.3003861904439,21.8323011155169,999,,
13,68_07-10-2020_B1,999,999,999,999,999,999,999,999,21.9395494409275,22.1344436637352,999,999,33.1835585151356,999,999,999,999,19.7711603398508,999,999,999,999,999,999,999,999,999,999,999,999,999,27.1878375501967,999,999,999,32.4503776545178,999,999,999,18.4264423531316,29.8593266297726,999,999,11.6690899573311,11.6110214718271,11.5099036106684,999,21.3401256241759,18.3639835779195,18.0838278145161,18.7123332986617,19.2878018323301,19.2757243767331,18.5603007399223,22.5472264409818,999,23.8974149295485,26.2236714651134,23.7395207217985,999,21.7740418045774,999,16.9243487420759,999,999,999,999,999,19.3290595299585,999,999,999,999,999,999,999,999,999,999,999,999,21.0093373925794,15.678917839005,15.4828902529113,999,13.9171761208686,24.3756128925118,14.3900760001321,17.5670910181892,17.6974838948407,999,22.3133547474883,999,24.8848815459305,21.7062705287349,999,,
14,143_07-10-2020_A1,999,999,999,999,999,999,999,999,23.6269275232941,23.2455546491548,999,999,999,999,999,999,999,22.6478899522358,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,22.8644026444402,25.3348442344829,999,999,14.0517230589154,14.2849432106778,14.0610464300453,999,999,18.8756713214106,18.9686956687757,18.4257451321006,20.0445512209393,21.0921473041007,20.5781471148068,22.2012991524254,999,23.8759340777466,29.7473517663387,24.6745160315594,22.8644053651782,20.1384145152795,999,18.0017445583648,999,999,999,999,999,22.9074321181367,999,999,999,999,999,999,999,999,999,999,999,999,999,18.1616170189832,17.2779780939032,999,16.2968298335363,19.2421313930618,15.593216396751,18.6525212166911,20.4424909476357,999,999,999,24.6413033893358,25.0600164193055,999,,
15,160_07-10-2020_B1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25.0071758007997,999,999,999,999,999,999,999,999,999,999,999,999,999,29.6146062114535,999,999,999,999,999,999,999,21.690836507091,999,999,999,14.2341756039262,14.1171545876591,14.0226851562258,999,24.1577294739153,20.1110257955401,19.8405801928822,20.7300416490009,20.9971843154686,21.5121190703478,22.8423264036246,999,999,999,30.6693330124987,999,999,21.3865718599637,999,19.7121692929269,999,999,999,999,999,23.8328592298738,999,999,999,999,32.3427216286212,999,33.6281997352077,999,999,999,999,999,999,18.8360152479932,18.398696714422,999,17.0811763491402,22.16404216178,17.4358972091501,20.5614870243561,22.2431488631323,999,999,999,999,24.1984414671186,999,,
16,235_07-10-2020_A1,999,999,999,999,999,999,999,999,18.7825206252418,19.1196930537829,999,999,32.8357622203237,999,999,999,999,19.2281737130965,999,999,999,999,999,999,999,999,999,999,999,999,999,30.9339799393562,999,30.5315486519143,999,30.778438826941,32.5297192863016,999,30.6950046330229,18.2950831656155,29.0524569822809,999,999,11.2196855539725,11.2119529325107,11.1235345616415,999,24.0183362279715,17.3424469505846,17.9524795796718,18.1446811537389,19.229989800286,19.5908528412478,19.1479504815795,20.4368485847926,999,20.8751391565302,27.9797434312206,23.7728691468944,999,19.6471667423021,999,16.0226959507387,999,999,999,999,999,19.221840430313,999,999,999,999,999,34.0547148716263,18.2515520148932,999,999,999,999,999,23.1689327931777,14.8136886990354,14.4666280021032,999,13.7951872157058,19.4153056366768,13.4374258581231,16.5551178827349,17.5414943020462,999,22.7326043558535,999,23.1281957528081,24.473176114211,999,,
17,276_07-10-2020_B1,999,999,999,999,999,999,999,999,24.0608213772964,999,999,999,999,999,999,999,999,23.2372410566714,999,999,999,999,24.2561895682557,999,999,999,999,999,999,999,999,33.7310734063258,999,999,999,999,999,999,999,22.7293567344898,34.0415282035164,999,999,15.1767419943291,15.0279391659894,14.8026310674986,999,24.3923804903384,19.3256334783604,19.3235849502184,19.7015880129447,20.9775595200022,20.883992670866,20.6549068449574,999,999,22.4389922460186,32.660314186445,24.0655440474941,999,22.5174018338464,999,19.9278876733481,999,999,999,999,999,22.6983813801297,999,999,999,999,24.2345657097988,999,24.2471714839043,999,999,999,999,23.8002523781618,999,19.8279326877586,19.5409411639715,999,17.7503454834353,21.0153880832384,17.0313477392592,21.7904521749076,22.4790674159099,999,999,999,999,999,999,,
18,314_07-10-2020_A1,999,999,999,999,999,999,999,999,21.0317631828661,21.6621227681302,999,999,999,999,999,999,999,20.1911875377667,999,999,23.0529588748501,24.27011691561,24.2475974075108,999,999,999,999,999,999,999,999,999,999,999,999,999,23.6679050392501,24.8510851939866,999,20.4961710129155,30.810425509174,999,999,12.6121802004043,12.5824592735788,12.5573461036128,999,22.7919086053544,18.7779389186275,18.7343689177061,19.6463266100128,20.1083411417448,20.6684604365331,19.7813057053044,20.2846323745984,999,23.1114163668846,30.9873005763292,999,999,20.8506557114732,999,17.0314641138785,999,999,999,999,999,20.0422324695464,999,999,999,999,23.2420229830191,999,23.5756356093754,22.0557146587628,22.1211492144935,21.3749059078023,23.634601091189,999,22.0174324855716,16.0996580358891,15.7919611829178,999,14.8357625994178,21.8916176461798,14.6822184682143,18.2888054220688,19.1595524694871,999,24.2413365626134,999,23.3707495307456,999,999,,
19,Katrine Poolmix 2018 10-3,18.7468177556608,19.6876142620729,20.691286255521,20.1562429523944,21.3196966431577,19.6801285555228,22.6037276515497,21.3282293870421,22.1715589972174,19.1361520842338,19.5576979225974,20.9357253009298,21.8614114621895,21.2197453213484,22.8548982598964,21.46286903208,21.310482575248,999,19.7449387406535,999,19.8865617602001,20.8724787620065,20.1360317142996,22.5730569449237,19.5092446488007,19.8369987894965,19.7617024163266,23.1153009377526,19.8396922119485,23.1759596191519,19.0254348921352,21.7335227265463,18.7352303453042,19.6223311684997,22.3533183887037,21.9061101745878,22.5632198831253,20.0979491425038,21.9861374565642,20.7559506774691,22.7060631694532,21.7507548830563,20.9909250996491,19.6027589157658,19.1606483449217,19.3786144577093,21.2883021268115,21.1066241416843,20.315403366282,20.7930801610841,20.7683958836611,19.6174026984896,21.2666114076037,20.7120655297122,20.3779229307138,999,18.7479674314674,19.8182463940187,999,999,20.1804511780968,20.8004638705409,24.5530768063271,20.2496831797905,19.522800755854,19.6387820885376,23.1517210712151,20.146939093634,22.2536949807443,21.6086721028513,999,999,29.0012157012016,23.6058823970583,19.7872540707003,999,24.6364593788631,25.2314882286304,999,24.1548156256229,999,20.598940588687,999,22.1199219442261,25.2274423503575,22.6056181392733,23.5594709768279,23.4640783981025,19.3096354234411,20.5880079061101,19.3867803308863,20.2520982889224,999,999,19.6768528474827,999,,
