,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,
,,aac(6')-II ,aac(6')-Ib 1  ,aac(6')-Ib 2 ,aacC1 ,aacC2 ,aacC4,aadD,aacA/aphD ,aadA 1a ,aadA1 b,aadA5 1 ,aadA5 2  ,aadA9 1,aadA9 2  ,aph(2')-Id ,aph6ia ,aphA1  ,aphA3,bla-ACC-1,BLA-SHV,blaTEM,blaTEM,blaTEM,blaVIM ,blaPER ,bla-L1  ,blaIMP(2)  ,blaOXA1/blaOXA30 ,blaOXA10 1,blaCTX-M ,blaCTX-Ma  ,blaCTX-Mb,blaCTX-Mc   ,blaCTX-Md,blaCTX-Me,CMYX  (blacmy 2a) ,blaCMY2b ,BLA-cmy-2,cfiA,cfxA,cphA(1) ,carB,CzrC1,16s,16s,16s,dfrA12,IS26,ermB,ermB,ermB,ermB jucl/Gun,ermB jucl/Gun,ermB jucl/Gun,Erm F,ermT,InuB,InuC,IS1216,IS6100,msrD (matA/mel,mcr1,mefA,mecA,mphB,msrA,msrC,pbp2,sat4,str,strA,strB,Sul1 ,Sul2,spcN,tetA,tetB-1,tetB-2,tet C-1,tet C-2,TetL,tetM,tetO-1,tetO-2,Increp64,tet(W),TolC1,tetQ,tet(32),tetPA,tetPB,tetX,Van A,vanB,VatE,water,,
10,158_25-08-2020_nul,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,20.1311022645007,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23.1320471179529,999,999,999,30.8873178368652,999,999,14.5553182475728,14.4251247678791,14.6890432265026,999,999,23.5228666908761,21.5705655451873,22.6631679436839,22.0943477600829,22.4521300543389,24.2099181942192,24.4729454797262,999,999,999,23.3352545850317,999,999,999,21.9154146231135,999,999,999,999,999,20.1097566933947,999,999,999,999,999,999,999,999,999,999,999,999,23.2967281901011,20.6678778516708,20.5465902497647,999,18.2343327447615,17.720578878977,20.0767240049123,22.4580739277061,23.7403865467023,999,999,999,999,999,999,,
11,223_26-08-2020_nul,999,999,999,999,999,999,999,999,22.4762786147364,21.7662496887144,999,999,999,999,999,999,999,16.6410427702264,999,999,24.3430616215079,999,999,999,999,999,999,999,999,999,999,999,999,999,999,32.3819575368564,26.0739869750836,999,999,19.0439314498118,24.9053832985609,999,999,12.2069532645603,12.2296369591451,12.0984362652336,999,22.1351866529839,16.9967752933663,17.2876717462259,16.9924253647881,17.6853422840801,17.6614673579331,17.9845649319981,21.7317955016277,999,20.9356907084917,28.1677224215424,21.5372073973722,999,20.511198002966,999,17.6566770752853,999,999,999,999,999,16.0026331542043,999,999,999,34.8322486147144,999,999,999,999,999,999,999,23.7783432782874,23.2201131955423,17.2417634738058,16.6627426968678,999,13.8823562409996,16.2426986201732,16.617993300769,19.1059169876145,18.9373816304223,999,22.8334636355565,999,23.4968558614766,999,999,,
12,269_26-08-2020_nul,999,999,999,999,999,999,999,999,22.5875277992584,22.3103982211628,21.8271439602709,21.9070225471057,28.4167099375105,999,999,999,999,18.4921894306893,999,999,17.1160783465785,17.1780803192006,16.9319117277603,999,999,999,999,999,999,999,999,999,999,999,999,999,21.0726204991339,999,999,999,28.8286914389055,999,999,14.2997898003811,14.1998091565155,14.170387145213,999,16.9204773764572,19.5334342816611,19.13250258764,19.38953599427,20.3929674820495,20.48661919186,19.8610705909957,999,999,999,29.60912200884,18.6944382163561,999,22.2891903714967,999,21.0955876411747,999,999,999,999,999,19.8811006276928,999,999,16.664876469886,27.9699658513939,16.8811937862906,999,22.3523925790504,999,999,999,999,999,20.0313749257191,21.1128117266515,20.9843690816697,999,16.6611673429416,17.7791206247437,19.0567096522483,23.5551438341876,19.9452125900026,999,999,999,22.9854185491973,999,999,,
13,173_15-10-2020_B1,999,999,999,999,999,999,999,999,22.9813273769299,999,999,999,999,999,999,999,999,22.190096390598,999,999,999,999,999,999,999,999,999,999,999,999,999,25.9967114809551,999,999,999,31.7147277877681,999,999,33.4669282322827,19.5820388275788,26.8792888097021,999,999,12.295392667503,12.4171873161793,12.3414394618023,999,999,18.7400878428508,18.5629472968713,19.1034762436647,21.2654710816996,21.2229430071787,21.1163754773441,22.5446018633728,999,21.5061737543281,28.1465729157437,21.5451673236669,999,19.8583380469627,999,17.103276788208,999,999,999,999,999,20.3284171014647,999,999,23.7673133759546,999,999,999,999,999,999,999,999,999,999,16.2389146188613,15.9331224151622,999,15.4636270640748,999,15.1551186716602,17.8260082122033,19.9183490746664,999,23.0594716759972,999,23.9748716289283,24.2834212897003,999,,
14,247_15-10-2020_B1,999,999,999,999,999,999,999,999,22.9710923762287,23.9143305412256,999,28.4647563447327,999,999,999,999,999,19.985080492545,999,999,22.2709229790287,21.8542634328775,22.9109079786288,999,999,999,999,999,999,999,999,999,999,31.1843559867706,999,999,999,999,999,18.685205689221,26.8754267672198,999,999,11.9920205711354,12.0107153134824,11.993557097943,999,999,18.9054151385265,18.672645504291,19.0707474018104,19.6045035642001,19.7132277354119,19.4845861670527,21.0519243280942,999,21.5305755014137,29.4409268716491,22.1303636087762,999,21.2115660731645,999,17.2490758086997,999,999,999,999,999,19.6355591155085,999,999,999,999,999,999,999,999,999,999,999,999,999,15.6433572138801,15.4240963724464,999,14.878222969985,24.3854810660622,15.0119553430989,17.4110810188093,17.5955196930082,999,21.6019551021794,999,22.0426869622114,24.3173505145972,999,,
15,290_15-10-2020_A1,999,999,999,999,999,999,999,999,23.0005032139472,22.4577787989019,999,999,32.8833948582616,999,999,999,999,20.1119083144401,999,999,999,999,999,999,999,999,999,999,999,999,999,34.607360206562,999,999,999,999,999,999,999,18.9224456365062,29.7392303210221,999,999,11.8490667991983,11.772633001591,11.8122268494122,999,999,18.5126893149098,18.3946806763123,18.030775712319,18.6936149213976,18.8204675868459,19.1784628916655,23.0384936779744,999,21.7788381425337,29.1480279060981,23.8153804602204,999,19.7392753647382,999,17.7454265375188,999,999,999,999,999,19.5134909660308,999,999,22.8069023678587,999,22.9520398652082,999,999,999,999,999,999,23.6605461108329,19.1488993566549,15.7670693197339,15.604168074764,999,14.2016676387481,999,16.3000394567093,18.2775365684054,18.0473561760954,33.9931240647985,22.4055565041868,999,24.0144709863305,20.5219162650869,999,,
16,322_15-10-2020_B1,999,999,999,999,24.6125805301718,999,999,999,21.2170857461273,22.2115309891906,999,34.2086440533884,32.4662303711422,999,999,999,25.0381451106266,18.4659300192711,33.3555788343574,999,999,999,999,999,999,999,999,999,999,999,32.9924055372835,26.9730559071553,999,27.5167619824891,999,30.885612259679,26.3787866708465,999,33.2482216628584,17.0525709209612,26.1842550810313,999,999,10.6311291629742,10.6757154420866,10.6052846685945,999,22.061018230966,17.2569655878855,17.229247610523,17.3210429623153,18.4496575469582,18.3902644452575,18.5433931487917,21.2395201958333,999,22.1168654004765,26.7880545751727,19.6648899091429,999,18.9193982713265,999,16.3844690992371,999,999,999,999,999,18.3928912758756,999,25.1147714191486,22.0660843599489,999,22.4908555014889,999,29.4360992137491,999,999,999,999,24.1236382010222,20.1694347987834,15.2023670079026,14.9055471867762,999,13.5211994094542,25.4459150444506,14.4180436325668,16.969941719631,16.8269488964401,31.6197287897821,20.6143092525662,999,22.2534202928514,24.4908896906141,999,,
17,33_25-08-2020_nul,999,999,999,999,999,999,999,999,18.7678429307868,19.2257556379884,999,999,999,999,999,999,999,15.6442808978877,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,21.3570498150159,999,999,20.131542459664,29.0634191023513,999,999,12.3607908996892,12.3939324552536,12.300432487028,999,23.8907548335551,17.9262453063912,17.6414854974974,17.7827252798437,18.0587626190235,18.1609489338419,18.4223693807546,24.431209103451,999,22.4950702720546,29.7709417387538,25.2114587115034,24.354409944208,22.4309094620361,999,19.8871649358498,999,999,999,999,999,15.9058695525859,999,999,999,999,23.1907194254669,999,999,999,999,999,999,999,999,17.0916720032146,16.8699644229738,999,15.141996122527,17.584405407351,17.665028701987,19.0584596995066,18.9039835751946,999,22.9616896346859,999,22.0598949295021,999,999,,
18,61_25-08-2020_nul,999,999,999,999,999,999,999,999,21.5807818115343,20.844223469074,999,30.2331618583445,999,999,999,999,19.07365430981,16.2981614408071,999,999,18.3619036518949,18.4919369621483,17.9587424666685,999,999,999,999,999,999,999,999,999,999,999,999,34.8121311820741,22.6337951916177,999,999,20.680664200795,29.2886077638969,999,999,12.2594274028106,12.2737172337249,12.2062269017138,999,16.2766543415227,17.4569245895464,17.2629937112627,16.8678307790989,17.5761819839715,17.7568942900365,17.681254071239,999,999,20.0946234887247,30.2560884286066,22.2998504762575,25.3919793764626,22.7378009931829,999,20.1438586947703,999,999,999,999,999,16.2317909296798,999,999,17.9681734672029,999,18.1083319344884,999,16.9470247748451,21.5496348596871,22.1511713277295,22.0960733282961,21.0568653392917,23.9287529537018,19.9028129549301,16.7182649119123,16.3379264470611,999,14.1949145155267,17.2008553226135,18.47931036858,18.2271546926338,20.2982455731323,999,24.0186887349854,999,22.8430870791355,999,999,,
19,Katrine Poolmix 2018 10-3,16.6771529283008,17.1361920521435,17.8618298522943,17.4945668994421,17.9206106079286,17.464268677419,18.9572625546812,18.8608845804928,18.5280973019137,16.6699801518849,16.9053668410333,17.8265374594601,18.0779179656196,18.5106591693877,20.456958894452,18.4485617216442,18.1665454184188,999,17.099170582012,21.8323611666668,17.5754451353276,16.9897148254618,17.2164734930749,18.4610235716285,17.042770445901,17.162697767512,17.036141152349,19.3996382318043,17.7219251130003,19.1398578754528,16.5888869695076,18.5671042568433,16.6243343938417,17.2495231712833,19.5639067148963,18.7788235266878,19.057701876359,17.2492885795001,20.0274403936497,17.2624358210968,19.5893806467887,18.2820543964992,18.5070963619307,16.9047666523291,16.6091038795096,16.8798933355057,18.163588432871,19.0209376092053,17.6518398628894,17.8783008076162,17.4313427421867,17.401489199487,17.8789495716592,17.941359722613,17.8843427929255,999,16.7105470845048,17.0991576982433,24.6584357697223,24.8689382776413,17.2678110444128,20.0216574616186,19.6044454964665,17.6899017844847,16.7826591754408,16.7269507834083,18.4023066895465,17.4007227410856,18.8722987295846,18.3795706980014,23.8355607492629,21.1292743061108,27.7752694040036,20.6713298203412,17.33352855448,22.4356795082636,22.3697065705303,22.8625912923152,23.8528277166795,22.1455862927748,29.2111105436633,18.3374117010935,999,18.637912769403,22.3577991808649,18.8239582160912,20.560942406751,18.4683555566156,16.8130845553662,17.779319369273,17.5013890390007,17.3009045984197,999,999,17.168632761468,999,,
