,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,
,,aac(6')-II ,aac(6')-Ib 1  ,aac(6')-Ib 2 ,aacC1 ,aacC2 ,aacC4,aadD,aacA/aphD ,aadA 1a ,aadA1 b,aadA5 1 ,aadA5 2  ,aadA9 1,aadA9 2  ,aph(2')-Id ,aph6ia ,aphA1  ,aphA3,bla-ACC-1,BLA-SHV,blaTEM,blaTEM,blaTEM,blaVIM ,blaPER ,bla-L1  ,blaIMP(2)  ,blaOXA1/blaOXA30 ,blaOXA10 1,blaCTX-M ,blaCTX-Ma  ,blaCTX-Mb,blaCTX-Mc   ,blaCTX-Md,blaCTX-Me,CMYX  (blacmy 2a) ,blaCMY2b ,BLA-cmy-2,cfiA,cfxA,cphA(1) ,carB,CzrC1,16s,16s,16s,dfrA12,IS26,ermB,ermB,ermB,ermB jucl/Gun,ermB jucl/Gun,ermB jucl/Gun,Erm F,ermT,InuB,InuC,IS1216,IS6100,msrD (matA/mel,mcr1,mefA,mecA,mphB,msrA,msrC,pbp2,sat4,str,strA,strB,Sul1 ,Sul2,spcN,tetA,tetB-1,tetB-2,tet C-1,tet C-2,TetL,tetM,tetO-1,tetO-2,Increp64,tet(W),TolC1,tetQ,tet(32),tetPA,tetPB,tetX,Van A,vanB,VatE,water,,
10,223_16-12-2020_B1-2,999,999,999,999,999,999,999,999,24.1638933717435,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,30.6546870539193,999,999,999,999,999,999,999,22.770819143326,999,999,999,15.8628036624974,16.6232425150345,16.7660134260621,999,999,20.3197106099861,20.2658890889655,19.4874751209072,20.5479720058215,20.6324177668301,19.7245164283532,999,999,999,999,19.0477186240607,999,24.1622473565467,999,23.3923002436854,999,999,999,999,999,28.406414115597,999,999,999,999,999,999,999,999,999,999,999,999,21.24524423694,23.0028803243052,21.9483564158631,999,19.4576423887821,999,19.4898427117546,22.9277189310706,23.8092734011573,999,32.3020802460353,999,999,21.9665682897202,999,,
11,318_16-12-2020_B1-2,999,999,999,999,999,999,999,999,23.5625024195573,32.4734997685366,999,999,999,999,999,999,999,24.3301021935663,999,999,999,999,999,999,999,999,999,999,999,999,999,30.8575536075599,999,999,999,999,999,999,999,24.5600221988436,999,999,999,15.1036043666795,15.1540066921979,14.7207655325499,999,999,21.321783608136,22.2366796350128,22.6887253638751,23.4820476746818,23.0228591567306,24.2737627050493,999,999,999,32.1069570947279,28.0369401255705,999,24.1944817699251,999,19.9510268339549,999,999,999,999,999,24.202088188056,999,999,999,999,999,999,999,999,999,999,999,999,23.6607578567,19.5801114019616,19.0614211272216,999,17.6815387725875,999,18.0047623826859,21.2047723103993,23.9864882847388,999,999,999,999,21.6865928776165,999,,
12,33_16-12-2020_C2,999,999,999,999,999,999,999,999,25.0427022555814,22.7840502759388,999,999,999,999,999,999,999,22.7427347316628,999,999,999,999,999,999,999,999,999,999,999,999,999,29.1384963817681,999,999,999,999,999,999,999,20.4603663937857,29.5388412161825,999,999,13.6569286788055,13.4335163676343,13.6070823903247,999,999,19.8886755787691,20.0267920814862,19.693257841474,20.123290866428,20.262571611825,20.363962868838,24.5750079878723,999,22.1000782918035,31.3956694380596,20.6953258924308,999,22.4741750794337,999,19.7105414780101,999,999,999,999,999,22.1275942057185,24.2500773145467,999,999,999,999,999,999,999,999,999,999,999,23.4801099911866,19.1278909798286,19.378655539308,999,16.4031182689482,20.9426202715917,17.7946858681626,20.4875542812901,23.1105296744167,999,21.9028036470131,999,999,18.3157476655085,999,,
13,223_24-11-2020_B1-2,999,999,999,999,999,999,999,999,20.1448604012805,21.1098655011869,999,999,999,999,999,999,23.7672370481316,22.4743713620562,999,999,21.7677781803314,24.0754401996702,22.9809079714932,999,999,999,999,999,999,999,999,31.8529652430578,999,999,999,999,999,999,999,22.6569732885855,32.7010033699646,999,999,13.875794649684,13.925633651866,13.8041680861726,999,19.5726776128773,21.3698778436045,21.7533093154196,20.6723148883821,21.4437739836385,21.324625370851,21.5575593015617,999,999,24.0094318369376,999,22.4566287966278,999,23.407352489245,999,19.576173459412,999,999,999,999,999,22.3473757238972,999,999,23.8167004031273,999,22.445292745967,999,21.9575946379757,999,999,999,999,23.4498994182799,999,18.672461594753,18.4083975233882,999,16.7946495682976,20.0479568252666,18.2125647711725,20.2254564411959,20.2560915440078,999,27.6103393771057,999,999,19.6552255783358,999,,
14,331_24-11-2020_B1-2,999,999,999,999,999,999,999,999,20.4836368015032,22.1730348341334,999,999,999,999,999,999,999,22.834436692891,999,999,23.9488936377647,999,23.3949237993562,999,999,999,999,999,999,999,999,32.2280526496259,999,999,999,999,999,999,999,21.552845981053,999,999,999,13.9261874360924,13.888775775321,14.2026909380925,999,20.1134136601289,19.9646449525753,20.1538801759386,21.009716735,21.8563567988893,28.8188459358292,21.5100429280125,999,999,999,31.4580934602802,999,999,22.4400597180762,999,19.1146938183302,999,999,999,999,999,22.7755151282051,999,999,999,999,999,999,999,999,999,999,999,23.0243843994118,999,19.1619938181654,19.1193481029408,999,16.3988695389635,20.7180676291917,17.2742409698642,19.6585248977283,21.4182661830092,999,999,999,999,18.3097699349727,999,,
15,37_24-11-2020_C2,999,999,999,999,999,999,999,999,21.722826478241,21.6359606463701,999,999,999,999,999,999,999,20.9207326441944,999,999,999,999,999,999,999,999,999,999,999,999,999,29.540912804347,999,29.418769632592,999,999,29.6591274731184,999,999,17.9116663389608,29.3948286194465,999,999,12.3877760890325,12.2812786438756,12.2086784102264,999,23.7062429833124,19.8934921687562,19.5353382374249,19.1769103163858,19.9689358194947,20.0725600883965,19.4172011955774,23.4428200201255,999,23.8563834570687,30.366912177512,21.3268858486564,999,20.1110163250128,999,18.4370107723464,999,999,999,999,999,20.8877626134226,999,999,24.315618824997,999,999,999,999,999,999,999,999,999,999,19.4777441005232,18.3089046830188,999,15.3712210222993,32.9544722688396,17.3671421503527,19.4975984412637,20.2866900759472,999,23.8539322651635,999,22.9434205581946,20.7386096460841,999,,
16,156_16-12-2020_A1,999,999,999,999,999,999,999,999,24.1146678684097,23.7934147648161,999,34.937995163899,999,999,999,999,999,20.3283705176946,999,999,999,999,999,999,999,999,999,999,999,999,31.5860905702038,31.1638608215881,999,999,999,999,29.3935342563894,999,999,18.5883269116989,27.2134247503214,999,999,11.8078264099113,11.5040175745243,11.4629686242039,999,999,19.0839687876038,19.5008899646604,19.7333944837616,21.5439508802101,20.7193022120084,21.0693951042647,23.6394328903331,999,21.304002339186,29.3636271845783,20.398189483526,999,20.0152252456221,31.1364082955671,17.9778163268763,999,999,999,999,999,20.6124700251726,999,999,999,999,999,999,999,999,999,999,999,999,23.3756278661593,16.7921370363451,16.3043525142317,999,15.3237217405105,19.8795025334856,15.1340958608265,18.3417291622149,19.6875319720372,999,21.87082024705,999,24.1825683866369,22.7377136784108,999,,
17,291_16-12-2020_A1,999,999,33.7393050285048,999,999,999,999,999,22.4953895355193,23.5406998041823,999,999,999,999,999,999,999,20.657044247534,34.498531200592,999,999,999,999,999,999,999,999,999,999,999,999,26.6167780643521,999,28.8029218493625,999,32.8462963881883,33.0182655304302,999,999,18.3114804226941,30.5335262173912,999,999,10.3168898727188,10.315609779006,10.1956610873622,999,999,17.2499840105925,17.7130421896078,17.5370440869674,17.8140115171125,18.2596339615855,18.0753681495047,22.3315223698987,999,21.369307769853,27.8810577746128,22.5783942298094,999,19.7117631598797,999,16.7693719084855,999,999,999,999,999,20.8441454079732,999,999,999,999,999,999,999,999,999,999,999,999,21.9501007489864,16.4095396467585,16.0702754846572,999,13.814638003569,23.2809218514881,14.0651291086263,17.7119483049712,22.8174233873445,999,22.4972181808916,999,999,16.5086760817425,999,,
18,68_16-12-2020_B1-1,999,999,999,999,999,999,21.6920273178828,999,22.8904462147816,24.6651322648269,999,999,24.2991576302365,999,999,999,999,20.0531723803555,999,999,24.1127180641919,24.2254207956647,999,999,999,999,999,999,999,999,32.9750855488392,28.6632361585738,999,33.4910294963544,999,999,999,999,999,18.5029599575375,34.5487105656654,999,999,11.7219214903615,11.6414945436218,11.6957328431358,999,22.9764044726947,16.5997459746855,16.1773061670191,16.8372204667992,17.1006028523016,16.8900595592086,16.7585041374116,22.3661622692262,999,20.1932116459882,29.3849088521193,15.5030170397262,999,21.6672942049114,999,18.5555848923044,999,999,999,999,999,20.2589885445961,20.2998907323091,999,21.4661237846949,999,20.5032156103172,999,24.2104410237039,999,24.2820271384422,999,999,22.2882433792128,16.2259344214551,18.1215279186928,17.6285746405418,999,15.471272729648,23.3187650769814,16.5141750407681,19.7534366641418,20.6932897614707,999,20.9235429900401,999,24.0070897896581,19.754692118228,999,,
19,Katrine Poolmix 2018 10-3,17.2806835684708,17.9759716531206,18.1714408110847,17.908300227257,18.2354051475183,17.8846931917948,19.4714700604236,19.8489952862817,19.2468018366506,17.366065881133,17.8464392823964,18.6016447144553,19.0448352113459,19.2051527929361,21.6552254187117,18.9468598698828,19.2208186153775,999,17.8636684723914,22.5402664897255,17.8722740266984,18.1262468787924,17.8326906585459,19.4309681486514,17.4406589060526,17.7975698779588,17.7948036833626,19.8001764876939,18.4250826012878,19.6562597598499,17.3970716466553,19.740748252899,17.0942726799568,17.7199381992307,19.7715883887605,20.3117457912579,19.9123472976859,17.7698325031504,20.0212021487992,17.6873467379742,20.2058785590362,18.8929741312086,20.4448895620763,17.2975428324204,17.4011776351458,17.2394647096832,18.8429907572043,19.0577521659714,17.7450441994846,17.777756143775,17.8015916807782,19.2853414845513,18.2986426011174,18.3263162021664,18.5373332643506,999,17.4109694812277,18.0505156035316,999,22.4233306851041,17.9284551748091,21.7022934155512,20.2068710433827,18.3540650170688,17.5196102068296,17.4840948571849,19.1363457772826,17.9287938726263,19.6376350352707,19.2178323001499,999,21.1735093977286,32.546423730191,20.8237208083285,17.723238901468,23.4430260262391,999,23.6237909887458,21.8543996352575,25.5015516375733,999,19.0910122340704,999,19.4123770720226,24.2584071351593,19.136115089749,21.7267361487092,19.4470165635543,17.544788991755,18.5030453139081,18.16305633,17.8602257173045,999,999,17.7136380327533,999,,
20,Katrine Poolmix 2018 10-2,13.2056687758806,13.4795141036233,14.029618240699,13.7935056502239,14.1415004845426,13.7232241995476,14.9829381474064,14.7795870296632,15.0320629908925,12.9752957922278,13.2621407200536,14.16202231892,14.5546654831928,14.9843833962991,16.5067642506621,14.8944370871781,14.3281909793158,24.2619317991602,13.3692701218178,19.1117332951671,13.2301610841755,12.8191327025248,13.2835975471178,14.8262883282088,13.2340997010767,13.5330679800759,13.1188624212222,15.5991896649666,13.6392136129055,15.1003618038653,13.0863560782572,14.9507469050282,12.903105177365,13.3355881890684,15.7499940158278,15.7488147021667,15.1741241428093,13.4582321597298,15.6752202329256,13.3378858652288,15.9024877841217,14.4140343153966,14.5165260739505,12.7430820527453,12.6010243191452,12.5645331816927,14.2912063977747,14.7131979879998,12.9088909584574,12.9832017522859,13.0967204512499,13.5931839384584,13.3954198955263,13.637348981036,14.1028765859114,999,12.5941371286926,13.3724574512719,21.6091169388913,18.7043272783835,13.4593718164615,15.2725834705449,16.4289839280052,13.5613298451695,12.8607821784988,12.8819942932951,14.6598928828823,13.6223781501699,15.0052804743805,14.1078674827163,22.1345123221001,17.1173803235253,24.1681758221402,16.8878159719995,13.5927089798997,19.0517408474287,18.502627720429,19.2750451691794,18.7222819329412,19.4094619655229,24.5758694860021,14.4858253703351,999,15.1207104308314,18.0854471757281,14.740340219521,17.1799577066066,14.1275950642627,12.9462716770614,13.8002398984535,13.3318268541016,13.0643085363162,999,999,13.207822154312,999,,
21,312_16-12-2020_B1-1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24.6978155996732,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,22.1491703036324,33.8185757428169,999,999,14.5547039135993,14.4419270783521,14.3523173691232,999,999,20.6404706141649,20.1390124602808,20.8992685071181,22.0727948399934,20.8889360836482,20.736527767627,999,999,999,31.8171921520852,22.7350291229284,999,999,999,20.9618399924042,999,999,999,999,999,21.7456251454025,999,999,999,999,999,999,999,23.4189345183637,23.8576418873613,999,999,23.9517495385111,23.9487921424214,19.6089453378282,20.8166426832117,999,17.6648214043061,24.1017182049365,18.1725069038808,21.4185394125744,25.0454273392306,999,999,999,999,20.5437343006175,999,,
22,247_16-12-2020_B1-2,999,999,999,999,999,999,999,999,999,24.6073549875225,999,999,999,999,999,999,999,23.0874929411225,999,999,24.0282524511255,999,23.0930919764764,999,999,999,999,999,999,999,33.7551545449329,999,999,999,999,999,999,999,999,22.7766135495652,29.5227660125171,999,999,13.8033177286086,13.7816742898253,13.7775841974214,999,999,20.7995954982241,19.9009596055135,20.2912428321169,22.0589272993764,20.2034490270695,21.0021688959103,999,999,23.6346021959292,31.6287322499239,20.6289541420675,999,25.0041659669218,999,21.9528789817733,999,999,999,999,999,22.4868339993882,999,999,999,999,25.2481539937195,999,999,999,999,999,999,999,23.7308147937769,19.4717380380682,19.0650414446796,999,17.97571767968,999,18.408214882109,20.6461544338017,22.3936912521814,999,999,999,999,21.4167739330513,999,,
23,13_16-12-2020_C1,999,999,999,999,999,999,999,999,24.036614903578,24.6085180991967,999,33.9009800490419,999,999,999,999,999,22.1008758223778,999,999,999,999,999,999,999,999,999,999,999,999,31.4950917418986,26.8869509253273,999,31.4031068758765,999,29.6759844470724,999,999,999,17.849998435459,28.9088226271423,999,999,12.4130629713093,12.1734292430291,12.161469352949,999,999,18.3500568490586,18.5151989762445,18.0799398869221,19.2028431846248,19.3810605237569,18.6115675520201,24.1374492290752,999,24.9371497915882,28.9149357039991,22.6924443501787,999,20.1874551530683,999,17.7919994413078,999,999,999,999,999,21.9585765325613,23.5919914099238,999,999,999,999,999,999,999,999,999,999,999,999,18.1927030512404,18.0476825431249,999,15.41759561802,999,16.7737396617428,19.6815006940842,25.0876071770932,999,22.6746739020551,999,24.2317496279152,999,999,,
24,37_16-12-2020_C2,999,999,999,999,999,999,999,999,23.1739838376224,25.7166409402025,999,999,999,999,999,999,999,23.3761864814353,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,19.6312548360748,999,999,999,13.1800106760095,13.0480991699037,13.1160048318199,999,23.9564279576056,19.7166134463381,19.7982637227448,19.9631319683193,19.9686420473204,20.2312597876184,20.5296159958873,999,999,24.9103593230979,32.0092421045263,17.9871124888744,999,20.4226388445443,999,18.843639376671,999,999,999,999,999,22.5218055641501,23.2237165449757,999,21.4839677805977,999,20.8433150096673,999,999,999,999,999,999,23.6769250214702,20.6754613345995,20.7816116020248,20.3836144483435,999,16.7486870284913,22.0857584105971,17.9123980739992,21.3684263718706,23.3161268859854,999,21.9089769011532,999,999,21.0220509129939,999,,
25,247_24-11-2020_B1-2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24.7601597970991,999,999,999,999,24.3940963632054,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,17.5409447524544,17.6542657586458,16.2847050211239,999,999,999,22.7174516836574,23.3702295304939,999,28.8402119096745,22.7176739060677,999,999,24.1336117437386,999,999,999,999,999,21.6470021175559,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,21.3804117966723,21.2601747255872,999,20.2587547334004,999,20.8113255014,22.2305317195993,999,999,23.250092611449,999,999,24.0669529209812,999,,
26,13_24-11-2020_C1,999,999,999,999,999,999,999,999,22.3757446998381,999,999,30.744883798015,999,999,999,999,999,21.5115790791834,999,999,999,999,999,999,999,999,999,999,999,999,999,28.4023776596566,999,28.5102151330929,999,999,999,999,34.2996118778739,18.3404024318981,28.1783794810441,999,999,11.7048091331461,11.7303095152351,11.6366824721361,999,999,18.2029981573452,18.4011794346107,18.1863991919995,19.1927269307148,19.5066235307807,19.2345071474678,25.3046615438865,999,23.9346604789121,27.6421038679903,22.4798002112914,999,19.033794050863,999,17.2732387832958,999,999,999,999,999,20.5317568514081,999,999,999,999,999,999,30.1570082786552,999,999,999,999,999,23.4328462881934,16.7664838496848,16.4994125814957,999,14.8278254902459,999,14.2442652692918,18.3163930654164,20.670680727646,999,999,999,999,20.030766061104,999,,
